ensembl_gene_id	Gene	log2FC	padj	gene_biotype
ENSG00000115159	GPD2	 2.22e-01	8.08e-01	protein_coding
ENSG00000273136	NBPF26	 4.74e-02	9.86e-01	protein_coding
ENSG00000246228	CASC8	-5.54e-01	1.44e-01	lncRNA
ENSG00000144048	DUSP11	-1.54e-01	8.70e-01	protein_coding
ENSG00000104885	DOT1L	 4.22e-01	1.64e-01	protein_coding
ENSG00000244558	KCNK15-AS1	-8.45e-01	6.18e-02	lncRNA
ENSG00000182606	TRAK1	 2.90e-01	5.93e-01	protein_coding
ENSG00000168672	FAM84B	 9.10e-02	9.69e-01	protein_coding
ENSG00000124249	KCNK15	-1.13e-02	9.94e-01	protein_coding
ENSG00000139579	NABP2	-2.42e-01	7.54e-01	protein_coding
ENSG00000100124	ANKRD54	 1.02e-01	8.88e-01	protein_coding
ENSG00000064205	CCN5	-1.71e-01	9.24e-01	protein_coding
ENSG00000023287	RB1CC1	 1.31e+00	6.17e-05	protein_coding
ENSG00000145335	SNCA	-2.02e-01	8.33e-01	protein_coding
ENSG00000174151	CYB561D1	-5.99e-02	9.70e-01	protein_coding
ENSG00000007866	TEAD3	 5.50e-02	9.57e-01	protein_coding
ENSG00000107130	NCS1	-1.12e-01	9.24e-01	protein_coding
ENSG00000101098	RIMS4	 1.14e-01	9.51e-01	protein_coding
ENSG00000116675	DNAJC6	 1.28e-01	9.43e-01	protein_coding
ENSG00000276223	AL118522.1	-1.95e-01	8.90e-01	lncRNA
ENSG00000175866	BAIAP2	-4.58e-02	9.74e-01	protein_coding
ENSG00000187017	ESPN	 3.15e-01	7.78e-01	protein_coding
ENSG00000205777	GAGE1	-5.20e-01	4.48e-01	protein_coding
ENSG00000174749	FAM241A	 1.40e-02	9.93e-01	protein_coding
ENSG00000169871	TRIM56	 1.09e-01	8.82e-01	protein_coding
ENSG00000260025	CRIM1-DT	-5.31e-01	1.59e-01	lncRNA
ENSG00000106366	SERPINE1	 1.09e-01	9.37e-01	protein_coding
ENSG00000131558	EXOC4	 8.68e-02	9.47e-01	protein_coding
ENSG00000147140	NONO	 1.95e-02	9.90e-01	protein_coding
ENSG00000181754	AMIGO1	-1.27e-02	9.93e-01	protein_coding
ENSG00000216649	GAGE12E	 6.16e-02	9.79e-01	protein_coding
ENSG00000075420	FNDC3B	 3.05e-02	9.82e-01	protein_coding
ENSG00000164597	COG5	 1.63e-01	8.39e-01	protein_coding
ENSG00000136104	RNASEH2B	-3.46e-01	6.82e-01	protein_coding
ENSG00000120458	MSANTD2	 9.55e-02	9.67e-01	protein_coding
ENSG00000224902	GAGE12H	-8.37e-01	1.11e-05	protein_coding
ENSG00000171055	FEZ2	-8.43e-02	9.43e-01	protein_coding
ENSG00000167536	DHRS13	-1.17e-01	9.15e-01	protein_coding
ENSG00000073792	IGF2BP2	 3.09e-01	6.08e-01	protein_coding
ENSG00000171680	PLEKHG5	 5.13e-02	9.71e-01	protein_coding
ENSG00000106462	EZH2	-2.57e-02	9.90e-01	protein_coding
ENSG00000100129	EIF3L	-2.33e-01	7.23e-01	protein_coding
ENSG00000185418	TARSL2	 1.34e-02	9.94e-01	protein_coding
ENSG00000168288	MMADHC	-3.28e-01	7.01e-01	protein_coding
ENSG00000052344	PRSS8	-3.34e-01	6.64e-01	protein_coding
ENSG00000236362	GAGE12F	-5.63e-01	1.19e-01	protein_coding
ENSG00000166579	NDEL1	 1.67e-01	8.50e-01	protein_coding
ENSG00000135148	TRAFD1	 5.47e-02	9.76e-01	protein_coding
ENSG00000188486	H2AFX	-2.88e-01	6.16e-01	protein_coding
ENSG00000076053	RBM7	 1.46e-02	9.93e-01	protein_coding
ENSG00000102921	AC026470.1	 6.62e-02	9.71e-01	protein_coding
ENSG00000242247	ARFGAP3	-1.01e-02	9.94e-01	protein_coding
ENSG00000189164	ZNF527	 6.74e-02	9.77e-01	protein_coding
ENSG00000139187	KLRG1	 2.96e-02	9.90e-01	protein_coding
ENSG00000100266	PACSIN2	 1.42e-01	8.29e-01	protein_coding
ENSG00000164610	RP9	-3.22e-01	6.36e-01	protein_coding
ENSG00000232859	LYRM9	-6.99e-01	1.89e-03	protein_coding
ENSG00000162676	GFI1	 3.09e-01	6.78e-01	protein_coding
ENSG00000105856	HBP1	-8.68e-02	9.47e-01	protein_coding
ENSG00000066557	LRRC40	 2.63e-01	8.45e-01	protein_coding
ENSG00000188157	AGRN	 1.73e-01	8.85e-01	protein_coding
ENSG00000074181	NOTCH3	 9.94e-01	2.33e-02	protein_coding
ENSG00000117394	SLC2A1	-4.69e-02	9.69e-01	protein_coding
ENSG00000106367	AP1S1	-3.45e-01	5.92e-01	protein_coding
ENSG00000109685	NSD2	 1.32e-01	8.85e-01	protein_coding
ENSG00000090661	CERS4	 2.74e-02	9.89e-01	protein_coding
ENSG00000112167	SAYSD1	-2.48e-01	8.08e-01	protein_coding
ENSG00000173848	NET1	 5.11e-02	9.71e-01	protein_coding
ENSG00000150938	CRIM1	-4.30e-02	9.82e-01	protein_coding
ENSG00000186153	WWOX	-3.24e-01	4.28e-01	protein_coding
ENSG00000139645	ANKRD52	 1.37e-02	9.93e-01	protein_coding
ENSG00000169418	NPR1	 9.21e-02	9.20e-01	protein_coding
ENSG00000128564	VGF	-5.94e-02	9.79e-01	protein_coding
ENSG00000173064	HECTD4	 1.54e-01	9.14e-01	protein_coding
ENSG00000076043	REXO2	-5.72e-02	9.66e-01	protein_coding
ENSG00000167011	NAT16	 1.33e-01	9.46e-01	protein_coding
ENSG00000181192	DHTKD1	-1.36e-01	8.35e-01	protein_coding
ENSG00000155506	LARP1	 1.66e-01	8.57e-01	protein_coding
ENSG00000141542	RAB40B	-2.84e-01	5.02e-01	protein_coding
ENSG00000108179	PPIF	-6.39e-02	9.77e-01	protein_coding
ENSG00000160293	VAV2	 3.15e-01	2.22e-01	protein_coding
ENSG00000176124	DLEU1	-2.35e-01	7.49e-01	lncRNA
ENSG00000146858	ZC3HAV1L	 1.26e-01	9.24e-01	protein_coding
ENSG00000067208	EVI5	 2.48e-01	7.44e-01	protein_coding
ENSG00000140943	MBTPS1	 9.99e-02	8.70e-01	protein_coding
ENSG00000179010	MRFAP1	-9.67e-02	8.69e-01	protein_coding
ENSG00000152475	ZNF837	-2.67e-01	7.56e-01	protein_coding
ENSG00000084731	KIF3C	 8.01e-02	9.66e-01	protein_coding
ENSG00000180425	C11orf71	-2.96e-01	6.19e-01	protein_coding
ENSG00000196576	PLXNB2	 2.72e-01	5.38e-01	protein_coding
ENSG00000155275	TRMT44	 7.99e-01	7.75e-04	protein_coding
ENSG00000106144	CASP2	 5.66e-02	9.73e-01	protein_coding
ENSG00000127922	SEM1	-2.23e-01	8.22e-01	protein_coding
ENSG00000080546	SESN1	 6.89e-02	9.70e-01	protein_coding
ENSG00000162032	SPSB3	-6.74e-02	9.69e-01	protein_coding
ENSG00000262919	CCNQ	-2.73e-01	8.15e-01	protein_coding
ENSG00000197976	AKAP17A	 1.60e-01	8.67e-01	protein_coding
ENSG00000108010	GLRX3	-2.52e-01	7.65e-01	protein_coding
ENSG00000171302	CANT1	-8.00e-02	9.62e-01	protein_coding
ENSG00000133026	MYH10	 1.48e-01	9.43e-01	protein_coding
ENSG00000104331	IMPAD1	 1.70e-01	8.54e-01	protein_coding
ENSG00000159173	TNNI1	 4.26e-01	6.20e-01	protein_coding
ENSG00000213625	LEPROT	-3.00e-01	5.25e-01	protein_coding
ENSG00000228672	PROB1	 8.69e-02	9.71e-01	protein_coding
ENSG00000157224	CLDN12	 1.28e-02	9.93e-01	protein_coding
ENSG00000176853	FAM91A1	 4.64e-01	2.87e-01	protein_coding
ENSG00000102908	NFAT5	 8.52e-02	9.71e-01	protein_coding
ENSG00000174307	PHLDA3	 2.22e-01	7.87e-01	protein_coding
ENSG00000170846	AC093323.1	-1.29e-01	8.42e-01	protein_coding
ENSG00000065135	GNAI3	-8.10e-02	9.70e-01	protein_coding
ENSG00000107937	GTPBP4	 3.17e-01	6.98e-01	protein_coding
ENSG00000121680	PEX16	 1.95e-01	5.89e-01	protein_coding
ENSG00000223396	RPS10P7	 2.95e-01	7.78e-01	transcribed_processed_pseudogene
ENSG00000136527	TRA2B	 2.05e-03	9.98e-01	protein_coding
ENSG00000131724	IL13RA1	 2.95e-02	9.88e-01	protein_coding
ENSG00000282885	AL627171.2	 4.84e-01	4.94e-01	lncRNA
ENSG00000128408	RIBC2	-5.99e-02	9.70e-01	protein_coding
ENSG00000134917	ADAMTS8	 2.11e-01	8.01e-01	protein_coding
ENSG00000170469	SPATA24	-6.17e-01	4.47e-02	protein_coding
ENSG00000145337	PYURF	-3.34e-01	7.03e-01	protein_coding
ENSG00000067064	IDI1	 5.77e-02	9.71e-01	protein_coding
ENSG00000058091	CDK14	 6.13e-01	2.41e-01	protein_coding
ENSG00000115963	RND3	 6.54e-01	2.29e-01	protein_coding
ENSG00000116337	AMPD2	 1.72e-01	8.14e-01	protein_coding
ENSG00000147324	MFHAS1	-1.93e-02	9.91e-01	protein_coding
ENSG00000159176	CSRP1	-1.93e-02	9.93e-01	protein_coding
ENSG00000185515	BRCC3	-1.36e-01	9.51e-01	protein_coding
ENSG00000178226	PRSS36	-4.90e-02	9.85e-01	protein_coding
ENSG00000162522	KIAA1522	 1.46e-02	9.93e-01	protein_coding
ENSG00000108309	RUNDC3A	-3.89e-02	9.83e-01	protein_coding
ENSG00000214827	MTCP1	-2.75e-02	9.91e-01	protein_coding
ENSG00000095906	NUBP2	-4.65e-02	9.83e-01	protein_coding
ENSG00000165527	ARF6	 4.22e-02	9.76e-01	protein_coding
ENSG00000106125	MINDY4	-3.95e-01	5.92e-01	protein_coding
ENSG00000141560	FN3KRP	-2.01e-01	6.24e-01	protein_coding
ENSG00000182712	CMC4	-3.43e-01	4.93e-01	protein_coding
ENSG00000143398	PIP5K1A	 2.30e-01	3.98e-01	protein_coding
ENSG00000224536	AC096677.1	 8.46e-02	9.69e-01	lncRNA
ENSG00000240771	ARHGEF25	-3.13e-01	4.24e-01	protein_coding
ENSG00000163993	S100P	-1.10e+00	1.22e-04	protein_coding
ENSG00000178988	MRFAP1L1	 7.08e-03	9.95e-01	protein_coding
ENSG00000267750	RUNDC3A-AS1	 1.51e-01	9.03e-01	lncRNA
ENSG00000186222	BLOC1S4	-5.33e-02	9.77e-01	protein_coding
ENSG00000183496	MEX3B	 2.33e-01	8.40e-01	protein_coding
ENSG00000104626	ERI1	 4.43e-01	4.85e-01	protein_coding
ENSG00000153214	TMEM87B	-1.15e-02	9.93e-01	protein_coding
ENSG00000254959	INMT-MINDY4	 3.66e-01	6.59e-01	protein_coding
ENSG00000179295	PTPN11	 7.75e-02	9.70e-01	protein_coding
ENSG00000241644	INMT	-2.65e-02	9.90e-01	protein_coding
ENSG00000172269	DPAGT1	 5.26e-02	9.71e-01	protein_coding
ENSG00000197774	EME2	 1.14e+00	4.24e-06	protein_coding
ENSG00000087008	ACOX3	 1.62e-01	8.88e-01	protein_coding
ENSG00000266401	AP002478.1	 4.83e-01	4.90e-01	lncRNA
ENSG00000262001	DLGAP1-AS2	 1.52e-01	9.36e-01	lncRNA
ENSG00000198862	LTN1	 9.02e-01	3.45e-02	protein_coding
ENSG00000165632	TAF3	 4.22e-02	9.87e-01	protein_coding
ENSG00000117395	EBNA1BP2	-3.65e-02	9.79e-01	protein_coding
ENSG00000135454	B4GALNT1	 2.09e-01	5.47e-01	protein_coding
ENSG00000138641	HERC3	 2.51e-01	8.52e-01	protein_coding
ENSG00000170871	KIAA0232	 2.65e-01	7.77e-01	protein_coding
ENSG00000132640	BTBD3	 2.47e-01	6.82e-01	protein_coding
ENSG00000116793	PHTF1	 8.23e-02	9.61e-01	protein_coding
ENSG00000177432	NAP1L5	-3.76e-01	5.99e-01	protein_coding
ENSG00000211460	TSN	-2.27e-03	9.97e-01	protein_coding
ENSG00000277443	MARCKS	 1.77e-01	8.73e-01	protein_coding
ENSG00000105793	GTPBP10	-1.70e-01	9.03e-01	protein_coding
ENSG00000177054	ZDHHC13	 1.04e-01	9.24e-01	protein_coding
ENSG00000272325	NUDT3	-2.12e-02	9.92e-01	protein_coding
ENSG00000172375	C2CD2L	 7.95e-02	9.36e-01	protein_coding
ENSG00000087502	ERGIC2	 2.58e-01	7.87e-01	protein_coding
ENSG00000089009	RPL6	-1.68e-01	8.23e-01	protein_coding
ENSG00000003147	ICA1	-9.07e-02	9.59e-01	protein_coding
ENSG00000226067	LINC00623	-4.30e-01	3.41e-01	lncRNA
ENSG00000106392	C1GALT1	 7.32e-01	9.16e-02	protein_coding
ENSG00000085382	HACE1	 2.00e-04	1.00e+00	protein_coding
ENSG00000104687	GSR	-5.49e-02	9.66e-01	protein_coding
ENSG00000065809	FAM107B	-1.14e-01	9.36e-01	protein_coding
ENSG00000116497	S100PBP	 6.03e-02	9.67e-01	protein_coding
ENSG00000174903	RAB1B	-1.33e-01	9.04e-01	protein_coding
ENSG00000153250	RBMS1	-1.26e-01	9.52e-01	protein_coding
ENSG00000134684	YARS	 1.27e-01	8.90e-01	protein_coding
ENSG00000104412	EMC2	-4.17e-01	5.20e-01	protein_coding
ENSG00000215788	TNFRSF25	 5.27e-01	4.46e-01	protein_coding
ENSG00000256982	AC135782.1	-3.98e-02	9.88e-01	lncRNA
ENSG00000257588	AC025154.2	-1.78e-01	9.11e-01	lncRNA
ENSG00000174851	YIF1A	-2.49e-01	7.33e-01	protein_coding
ENSG00000155099	PIP4P2	-2.20e-01	7.92e-01	protein_coding
ENSG00000124614	RPS10	-1.03e+00	3.79e-07	protein_coding
ENSG00000181396	OGFOD3	 1.55e-01	8.60e-01	protein_coding
ENSG00000108691	CCL2	-6.09e-01	2.24e-02	protein_coding
ENSG00000128487	SPECC1	-5.30e-02	9.64e-01	protein_coding
ENSG00000161798	AQP5	 5.35e-01	4.06e-01	protein_coding
ENSG00000230825	AC005532.1	-5.61e-01	3.25e-01	lncRNA
ENSG00000233223	AC016876.1	-4.01e-01	2.98e-01	lncRNA
ENSG00000122335	SERAC1	 2.03e-01	8.99e-01	protein_coding
ENSG00000100483	VCPKMT	 8.78e-02	9.71e-01	protein_coding
ENSG00000167460	TPM4	 2.74e-01	6.27e-01	protein_coding
ENSG00000105290	APLP1	 4.97e-02	9.79e-01	protein_coding
ENSG00000092853	CLSPN	-2.93e-02	9.91e-01	protein_coding
ENSG00000186577	SMIM29	-2.17e-01	6.65e-01	protein_coding
ENSG00000129226	CD68	-6.19e-02	9.77e-01	protein_coding
ENSG00000231327	LINC01816	-3.61e-01	2.63e-01	lncRNA
ENSG00000196914	ARHGEF12	 2.82e-01	8.07e-01	protein_coding
ENSG00000181896	ZNF101	 2.04e-01	8.12e-01	protein_coding
ENSG00000087237	CETP	-1.66e-01	8.69e-01	protein_coding
ENSG00000144152	FBLN7	-1.49e-01	9.16e-01	protein_coding
ENSG00000165424	ZCCHC24	 7.19e-02	9.18e-01	protein_coding
ENSG00000115919	KYNU	-4.59e-02	9.79e-01	protein_coding
ENSG00000253626	EIF5AL1	-3.93e-03	9.97e-01	protein_coding
ENSG00000158526	TSR2	-9.25e-02	9.45e-01	protein_coding
ENSG00000178927	CYBC1	 2.54e-01	3.93e-01	protein_coding
ENSG00000105939	ZC3HAV1	 2.91e-02	9.89e-01	protein_coding
ENSG00000161960	EIF4A1	-1.22e-01	9.08e-01	protein_coding
ENSG00000177675	CD163L1	-4.43e-01	4.98e-01	protein_coding
ENSG00000145780	FEM1C	 3.66e-01	7.01e-01	protein_coding
ENSG00000132170	PPARG	-3.09e-01	6.92e-01	protein_coding
ENSG00000260018	AC040169.1	-2.95e-01	6.95e-01	lncRNA
ENSG00000205809	KLRC2	-1.52e-01	8.61e-01	protein_coding
ENSG00000255284	AP006621.3	-7.53e-02	9.74e-01	lncRNA
ENSG00000175556	LONRF3	 2.74e-01	6.86e-01	protein_coding
ENSG00000130829	DUSP9	-9.87e-02	9.55e-01	protein_coding
ENSG00000103160	HSDL1	 4.81e-02	9.79e-01	protein_coding
ENSG00000102302	FGD1	 1.97e-02	9.91e-01	protein_coding
ENSG00000180964	TCEAL8	-2.60e-01	7.07e-01	protein_coding
ENSG00000278962	AC092645.1	-2.66e-01	8.45e-01	TEC
ENSG00000255641	AC068775.1	-7.69e-02	9.74e-01	protein_coding
ENSG00000198182	ZNF607	 8.45e-01	1.58e-02	protein_coding
ENSG00000144161	ZC3H8	 1.92e-01	9.12e-01	protein_coding
ENSG00000138768	USO1	 6.67e-02	9.79e-01	protein_coding
ENSG00000198901	PRC1	-1.69e-02	9.92e-01	protein_coding
ENSG00000161270	NPHS1	 2.79e-01	8.10e-01	protein_coding
ENSG00000205060	SLC35B4	 2.05e-01	7.39e-01	protein_coding
ENSG00000198700	IPO9	-1.07e-01	9.11e-01	protein_coding
ENSG00000255198	SNHG9	-4.74e-01	5.04e-01	lncRNA
ENSG00000158435	CNOT11	-7.33e-02	9.35e-01	protein_coding
ENSG00000119523	ALG2	-1.53e-01	8.66e-01	protein_coding
ENSG00000273297	AC009275.1	-5.31e-01	2.24e-01	lncRNA
ENSG00000165119	HNRNPK	 9.20e-02	8.19e-01	protein_coding
ENSG00000175573	C11orf68	-1.84e-01	7.49e-01	protein_coding
ENSG00000134970	TMED7	-4.24e-02	9.79e-01	protein_coding
ENSG00000184898	RBM43	-3.42e-01	6.13e-01	protein_coding
ENSG00000042286	AIFM2	 6.14e-02	9.76e-01	protein_coding
ENSG00000154134	ROBO3	 5.07e-02	9.69e-01	protein_coding
ENSG00000164587	RPS14	-1.05e+00	6.84e-07	protein_coding
ENSG00000125991	ERGIC3	-3.79e-01	2.23e-01	protein_coding
ENSG00000106803	SEC61B	-7.91e-01	1.20e-02	protein_coding
ENSG00000143384	MCL1	 5.02e-01	3.05e-01	protein_coding
ENSG00000162552	WNT4	 2.34e-01	8.74e-01	protein_coding
ENSG00000161800	RACGAP1	-1.97e-02	9.90e-01	protein_coding
ENSG00000164626	KCNK5	 2.07e-01	7.94e-01	protein_coding
ENSG00000260027	HOXB7	-1.50e-01	8.92e-01	protein_coding
ENSG00000205464	ATP6AP1L	-3.86e-01	6.10e-01	transcribed_unitary_pseudogene
ENSG00000154099	DNAAF1	 2.19e-01	8.69e-01	protein_coding
ENSG00000143624	INTS3	 1.02e-01	9.35e-01	protein_coding
ENSG00000148357	HMCN2	 5.12e-01	1.97e-01	protein_coding
ENSG00000166106	ADAMTS15	 6.34e-02	9.69e-01	protein_coding
ENSG00000011009	LYPLA2	-1.90e-01	7.96e-01	protein_coding
ENSG00000070614	NDST1	 2.97e-01	2.39e-01	protein_coding
ENSG00000154511	DIPK1A	 1.65e-01	9.32e-01	protein_coding
ENSG00000143382	ADAMTSL4	 1.24e-01	9.50e-01	protein_coding
ENSG00000184056	VPS33B	 4.06e-01	3.12e-01	protein_coding
ENSG00000188343	FAM92A	 1.64e-02	9.93e-01	protein_coding
ENSG00000279198	AC008894.3	 8.91e-01	6.13e-02	TEC
ENSG00000116171	SCP2	 2.14e-01	8.50e-01	protein_coding
ENSG00000103168	TAF1C	 3.38e-01	1.04e-01	protein_coding
ENSG00000160183	TMPRSS3	-4.42e-02	9.71e-01	protein_coding
ENSG00000185596	WASH3P	-2.67e-01	7.12e-01	transcribed_unprocessed_pseudogene
ENSG00000177337	DLGAP1-AS1	-1.75e-01	8.88e-01	lncRNA
ENSG00000140299	BNIP2	 8.91e-03	9.96e-01	protein_coding
ENSG00000145715	RASA1	 1.35e-01	9.43e-01	protein_coding
ENSG00000156521	TYSND1	 8.46e-02	9.66e-01	protein_coding
ENSG00000129214	SHBG	 7.74e-02	9.76e-01	protein_coding
ENSG00000134369	NAV1	 2.46e-01	8.01e-01	protein_coding
ENSG00000104824	HNRNPL	-3.09e-02	9.86e-01	protein_coding
ENSG00000148343	MIGA2	 4.30e-01	4.40e-01	protein_coding
ENSG00000124356	STAMBP	-6.29e-02	9.61e-01	protein_coding
ENSG00000135540	NHSL1	-2.03e-01	8.50e-01	protein_coding
ENSG00000141867	BRD4	 1.42e-01	9.23e-01	protein_coding
ENSG00000073921	PICALM	-2.08e-02	9.91e-01	protein_coding
ENSG00000084733	RAB10	 2.51e-02	9.90e-01	protein_coding
ENSG00000067225	PKM	-3.45e-02	9.82e-01	protein_coding
ENSG00000172766	NAA16	-2.14e-01	8.53e-01	protein_coding
ENSG00000143554	SLC27A3	-6.25e-01	3.10e-01	protein_coding
ENSG00000122406	RPL5	-2.96e-01	6.70e-01	protein_coding
ENSG00000176204	LRRTM4	 7.05e-02	9.69e-01	protein_coding
ENSG00000051620	HEBP2	-1.62e-01	9.05e-01	protein_coding
ENSG00000231871	IPO9-AS1	-5.07e-02	9.83e-01	lncRNA
ENSG00000105771	SMG9	-1.24e-02	9.93e-01	protein_coding
ENSG00000225177	AL590617.2	-4.65e-01	4.57e-01	lncRNA
ENSG00000140307	GTF2A2	-4.32e-01	2.57e-01	protein_coding
ENSG00000104872	PIH1D1	-2.29e-01	7.94e-01	protein_coding
ENSG00000265096	C1QTNF1-AS1	-1.82e-01	9.08e-01	lncRNA
ENSG00000130175	PRKCSH	 1.32e-01	9.24e-01	protein_coding
ENSG00000273820	USP27X	 5.13e-02	9.83e-01	protein_coding
ENSG00000183808	RBM12B	 2.83e-01	8.07e-01	protein_coding
ENSG00000173918	C1QTNF1	 8.93e-02	9.05e-01	protein_coding
ENSG00000198791	CNOT7	-4.84e-03	9.97e-01	protein_coding
ENSG00000164983	TMEM65	 2.11e-01	7.25e-01	protein_coding
ENSG00000114423	CBLB	 1.79e-01	8.97e-01	protein_coding
ENSG00000269688	AC008982.2	 5.19e-01	3.99e-01	lncRNA
ENSG00000183665	TRMT12	 2.70e-01	5.62e-01	protein_coding
ENSG00000104823	ECH1	-6.01e-02	9.59e-01	protein_coding
ENSG00000164967	RPP25L	-6.21e-01	3.76e-02	protein_coding
ENSG00000134480	CCNH	 3.15e-01	5.69e-01	protein_coding
ENSG00000099337	KCNK6	 2.10e-01	8.91e-01	protein_coding
ENSG00000128422	KRT17	 1.44e-01	9.12e-01	protein_coding
ENSG00000173011	TADA2B	-1.95e-01	7.81e-01	protein_coding
ENSG00000120526	NUDCD1	-4.39e-02	9.79e-01	protein_coding
ENSG00000132405	TBC1D14	-1.58e-01	6.92e-01	protein_coding
ENSG00000075213	SEMA3A	 2.99e-01	6.96e-01	protein_coding
ENSG00000198003	CCDC151	-4.51e-01	3.18e-01	protein_coding
ENSG00000119508	NR4A3	 2.04e-01	8.86e-01	protein_coding
ENSG00000113269	RNF130	-2.98e-01	1.67e-01	protein_coding
ENSG00000163870	TPRA1	 8.66e-02	9.38e-01	protein_coding
ENSG00000116001	TIA1	 8.45e-01	1.75e-02	protein_coding
ENSG00000135469	COQ10A	-5.02e-01	1.87e-02	protein_coding
ENSG00000175550	DRAP1	-4.38e-01	3.90e-03	protein_coding
ENSG00000276805	AL133216.2	 4.97e-01	4.74e-01	transcribed_unprocessed_pseudogene
ENSG00000130119	GNL3L	 4.94e-02	9.54e-01	protein_coding
ENSG00000155959	VBP1	-2.05e-01	8.57e-01	protein_coding
ENSG00000177042	TMEM80	-3.12e-01	3.14e-01	protein_coding
ENSG00000166181	API5	 2.73e-01	8.36e-01	protein_coding
ENSG00000181744	DIPK2A	-5.72e-01	1.29e-01	protein_coding
ENSG00000185664	PMEL	-1.40e-01	9.24e-01	protein_coding
ENSG00000123609	NMI	-9.56e-03	9.95e-01	protein_coding
ENSG00000177030	DEAF1	-5.06e-02	9.72e-01	protein_coding
ENSG00000170089	AC106795.1	-2.08e-01	7.69e-01	transcribed_unprocessed_pseudogene
ENSG00000157796	WDR19	 4.11e-02	9.88e-01	protein_coding
ENSG00000119787	ATL2	 1.07e+00	2.13e-08	protein_coding
ENSG00000048342	CC2D2A	-1.89e-01	8.26e-01	protein_coding
ENSG00000188177	ZC3H6	 8.52e-03	9.96e-01	protein_coding
ENSG00000115998	C2orf42	-7.53e-03	9.95e-01	protein_coding
ENSG00000264772	AC016876.2	-2.72e-01	6.46e-01	lncRNA
ENSG00000141504	SAT2	-3.63e-01	3.00e-01	protein_coding
ENSG00000184677	ZBTB40	 2.14e-01	7.32e-01	protein_coding
ENSG00000176715	ACSF3	 1.62e-01	8.82e-01	protein_coding
ENSG00000167004	PDIA3	 5.37e-02	9.77e-01	protein_coding
ENSG00000205771	CATSPER2P1	-1.20e-01	9.51e-01	transcribed_unprocessed_pseudogene
ENSG00000105048	TNNT1	-3.08e-01	3.75e-01	protein_coding
ENSG00000078142	PIK3C3	 3.28e-02	9.88e-01	protein_coding
ENSG00000008441	NFIX	-6.53e-02	9.70e-01	protein_coding
ENSG00000217801	AL390719.1	 7.88e-02	9.71e-01	transcribed_unprocessed_pseudogene
ENSG00000161618	ALDH16A1	 1.60e-01	8.74e-01	protein_coding
ENSG00000114251	WNT5A	 3.06e-01	7.10e-01	protein_coding
ENSG00000128886	ELL3	-1.78e-01	8.82e-01	protein_coding
ENSG00000171365	CLCN5	-8.82e-01	9.03e-03	protein_coding
ENSG00000185122	HSF1	-7.41e-03	9.93e-01	protein_coding
ENSG00000161956	SENP3	-1.36e-01	9.18e-01	protein_coding
ENSG00000170271	FAXDC2	-1.52e-01	9.40e-01	protein_coding
ENSG00000177106	EPS8L2	 5.00e-01	1.03e-01	protein_coding
ENSG00000129255	MPDU1	-1.74e-01	9.11e-01	protein_coding
ENSG00000198478	SH3BGRL2	-1.09e-01	9.61e-01	protein_coding
ENSG00000163739	CXCL1	-3.00e-01	8.01e-01	protein_coding
ENSG00000090554	FLT3LG	-5.73e-01	8.44e-02	protein_coding
ENSG00000140264	SERF2	-7.82e-01	8.71e-06	protein_coding
ENSG00000272047	GTF2H5	-3.36e-01	5.76e-01	protein_coding
ENSG00000146090	RASGEF1C	-3.62e-01	6.63e-01	protein_coding
ENSG00000135069	PSAT1	-6.38e-02	9.37e-01	protein_coding
ENSG00000155508	CNOT8	 9.35e-02	8.99e-01	protein_coding
ENSG00000261251	Z97055.2	-1.16e-01	9.62e-01	lncRNA
ENSG00000170464	DNAJC18	-1.28e-01	9.24e-01	protein_coding
ENSG00000160271	RALGDS	 1.98e-02	9.90e-01	protein_coding
ENSG00000185189	NRBP2	 1.96e-01	8.21e-01	protein_coding
ENSG00000123374	CDK2	-6.59e-02	9.71e-01	protein_coding
ENSG00000175470	PPP2R2D	-9.99e-02	8.88e-01	protein_coding
ENSG00000109016	DHRS7B	-3.15e-01	3.18e-01	protein_coding
ENSG00000052841	TTC17	-3.39e-02	9.88e-01	protein_coding
ENSG00000198892	SHISA4	-2.79e-01	6.32e-01	protein_coding
ENSG00000047249	ATP6V1H	-1.65e-01	7.89e-01	protein_coding
ENSG00000150627	WDR17	 1.38e-02	9.93e-01	protein_coding
ENSG00000169660	HEXD	 3.75e-01	4.01e-01	protein_coding
ENSG00000163431	LMOD1	 1.10e-02	9.94e-01	protein_coding
ENSG00000125503	PPP1R12C	 5.92e-01	2.13e-02	protein_coding
ENSG00000168010	ATG16L2	 2.73e-01	6.02e-01	protein_coding
ENSG00000215114	UBXN2B	 2.17e-01	8.90e-01	protein_coding
ENSG00000171700	RGS19	-9.92e-02	9.63e-01	protein_coding
ENSG00000137100	DCTN3	-4.72e-01	2.46e-01	protein_coding
ENSG00000129991	TNNI3	-4.49e-01	3.88e-01	protein_coding
ENSG00000134375	TIMM17A	-1.93e-01	7.87e-01	protein_coding
ENSG00000185000	DGAT1	 1.74e-01	7.16e-01	protein_coding
ENSG00000152952	PLOD2	-1.02e-01	9.27e-01	protein_coding
ENSG00000232533	AC093673.1	-3.01e-01	5.25e-01	lncRNA
ENSG00000130540	SULT4A1	 4.34e-01	3.10e-01	protein_coding
ENSG00000277150	F8A3	-4.77e-03	9.97e-01	protein_coding
